SimulationID,XStripID1,XStripID2,XStripID3,YStripID1,YStripID2,XStripEnergy1,XStripEnergy2,XStripEnergy3,YStripEnergy1,YStripEnergy2,ResultPositionX,ResultPositionY,ResultPositionZ,ResultDirectionX,ResultDirectionY,ResultDirectionZ
9566.0,37.0,38.0,39.0,21.0,22.0,1270.4395,1264.9923,504.69553,309.16095,2730.9663,0.85537,-1.16839,-0.56563,-0.69067,0.06706,-0.72005
9643.0,26.0,27.0,28.0,36.0,37.0,1882.985,2144.5579,935.43933,2492.4058,2470.5764,-0.5375,0.66067,0.02014,-0.68928,0.26429,-0.67457
9655.0,55.0,56.0,57.0,55.0,56.0,273.64423,601.07794,3359.9438,1758.5548,2476.111,2.86083,2.7617,0.05069,0.19245,-0.56717,0.8008
9698.0,38.0,39.0,40.0,61.0,62.0,2534.937,574.29114,800.13,2523.995,1385.3632,1.01004,3.52985,-0.39692,-0.76267,0.38689,-0.51832
9880.0,36.0,37.0,38.0,62.0,63.0,2070.8706,679.71643,372.9699,20.00755,3103.5493,0.76223,3.6418,-0.13756,-0.82376,0.15451,0.54547
10006.0,38.0,39.0,40.0,41.0,42.0,1269.457,1036.3555,2604.8413,3311.1313,1600.9247,0.68984,1.20206,0.60589,0.44186,-0.28074,-0.85202
10120.0,26.0,27.0,28.0,24.0,25.0,88.44636,1556.3179,316.20566,307.52966,1653.4403,-0.40834,-0.70349,-0.66526,-0.64459,-0.46205,-0.60911
10322.0,56.0,57.0,58.0,31.0,32.0,331.81143,1233.672,2007.3778,2010.876,1561.9854,2.85126,-0.11464,0.32942,0.91493,-0.10233,-0.39042
10402.0,46.0,47.0,48.0,62.0,63.0,961.7251,1576.6298,594.1197,2850.335,282.13943,1.90009,3.59891,0.32909,-0.65776,-0.75294,-0.02067
10419.0,21.0,22.0,23.0,41.0,42.0,2062.901,3349.2612,833.4706,2084.6648,4160.968,-0.98073,1.25548,0.36082,-0.16692,-0.69579,0.69858
10480.0,13.0,14.0,15.0,4.0,5.0,685.1664,806.6137,548.2262,1491.7802,548.2262,-1.89516,-3.03857,0.73085,0.13917,-0.2527,-0.95748
10517.0,49.0,50.0,51.0,19.0,20.0,934.10406,2813.3367,1025.7598,1174.1472,3599.0535,1.99664,-1.33937,-0.08054,0.44963,-0.66105,-0.6007
10527.0,41.0,42.0,43.0,34.0,35.0,1000.08203,3161.7908,382.6512,1099.5262,3444.9978,1.30994,0.33277,-0.63392,-0.26213,-0.11435,-0.95823
10543.0,18.0,19.0,20.0,60.0,61.0,461.72626,1713.8055,238.56407,2320.2983,93.79761,-1.51984,3.30682,0.55729,0.06648,-0.8586,0.50832
10568.0,31.0,32.0,33.0,2.0,3.0,2173.6826,1802.095,251.06017,1932.5986,2294.239,-0.01905,-3.35617,-0.37673,-0.15324,0.87066,0.46741
10622.0,30.0,31.0,32.0,8.0,9.0,539.55005,1941.4292,439.9168,1282.4427,1638.3239,-0.16446,-2.52785,0.58882,0.58768,-0.59566,0.54756
10703.0,25.0,26.0,27.0,47.0,48.0,50.01734,1352.9875,301.45718,301.58658,1402.8755,-0.69519,1.83803,-0.68669,0.46627,0.8179,-0.3371
10716.0,57.0,58.0,59.0,37.0,38.0,69.24115,2737.4841,525.8148,1752.1644,1580.3756,3.16088,0.75332,-0.51273,-0.59066,0.47508,0.65224
10757.0,4.0,5.0,6.0,45.0,46.0,943.5119,1533.2255,1536.3865,2436.2473,1576.8766,-3.2267,1.68526,0.16616,0.72376,-0.18756,0.66407
10816.0,34.0,35.0,36.0,33.0,34.0,11.067,2199.3704,1869.8429,2358.4314,1721.8488,0.33286,0.21523,-0.32454,0.86331,0.48319,0.14569
10922.0,56.0,57.0,58.0,55.0,56.0,821.6836,3413.4094,649.51855,1248.8735,3635.7383,3.04439,2.75749,0.74353,-0.21025,-0.03981,-0.97684
10938.0,47.0,48.0,49.0,61.0,62.0,647.95905,663.56213,498.61002,443.72302,1366.4082,2.03373,3.57,0.74238,-0.75911,-0.64966,0.04111
10940.0,60.0,61.0,62.0,23.0,24.0,2534.481,2312.9583,969.7532,2317.565,3499.6274,3.32903,-0.97248,-0.17713,-0.34119,0.02544,-0.93965
10990.0,50.0,51.0,52.0,34.0,35.0,1044.639,922.8529,858.5422,869.6092,1957.6803,2.42833,0.3404,0.63929,-0.92507,0.22221,-0.30802
11078.0,50.0,51.0,52.0,0.0,1.0,1154.7385,1155.5979,1202.4707,2004.0314,1508.7758,2.41717,-3.66129,-0.42591,-0.92754,-0.29991,-0.22297
11194.0,4.0,5.0,6.0,3.0,4.0,861.03766,579.84546,81.014,81.014,1440.8832,-3.10911,-3.13642,-0.54646,-0.33335,-0.90793,0.25404
11290.0,27.0,28.0,29.0,13.0,14.0,1432.598,2697.3845,313.67093,1681.7943,2761.821,-0.36937,-2.19702,-0.34585,-0.10634,0.84545,-0.52336
11422.0,46.0,47.0,48.0,6.0,7.0,2999.6685,948.9019,146.16492,826.1231,3268.6123,1.86695,-2.95067,0.12433,-0.872,0.48161,0.08759
11424.0,23.0,24.0,25.0,38.0,39.0,942.85754,2061.2263,791.62585,1525.4159,2270.294,-0.80368,0.75678,-0.14728,-0.00025,0.13164,-0.9913
11443.0,10.0,11.0,12.0,13.0,14.0,1020.00934,1421.591,2133.919,534.04205,4041.477,-2.47402,-2.09376,0.09983,0.44056,0.83256,0.33578
11473.0,55.0,56.0,57.0,46.0,47.0,4.22709,338.76022,2827.1284,162.41194,3003.4766,2.97391,1.83913,-0.47029,-0.28278,-0.76248,-0.58195
11503.0,32.0,33.0,34.0,8.0,9.0,1614.6222,1945.9169,743.6375,3028.0151,1276.1613,0.30801,-2.63367,-0.44363,-0.77243,-0.11418,-0.62475
11505.0,35.0,36.0,37.0,20.0,21.0,633.7594,1392.6512,780.15906,1626.6086,1179.961,0.47476,-1.20169,-0.67642,-0.95757,-0.25592,0.13256
11762.0,25.0,26.0,27.0,28.0,29.0,1187.8469,1444.0432,2070.8354,2130.5195,2572.221,-0.81165,-0.40054,0.31916,-0.06371,-0.24501,0.96742
11768.0,28.0,29.0,30.0,30.0,31.0,1034.8514,1630.9482,278.19067,540.69275,2403.2976,-0.19893,-0.13769,0.14873,-0.86095,0.28301,-0.42269
11791.0,4.0,5.0,6.0,45.0,46.0,923.4351,1610.7488,1219.1326,3348.7327,405.83923,-3.24435,1.51643,0.66179,0.94716,-0.19672,0.25336
11815.0,38.0,39.0,40.0,40.0,41.0,213.03525,2011.6652,716.3306,2592.7356,348.425,1.04866,1.01307,0.71358,-0.54388,0.09721,0.83351
11833.0,58.0,59.0,60.0,16.0,17.0,1839.9781,1669.4924,1430.7341,2014.9509,2925.1243,3.14915,-1.61824,-0.56269,-0.6622,-0.73027,0.16795
11958.0,30.0,31.0,32.0,41.0,42.0,385.7488,1918.0802,1852.0525,2976.6106,1179.271,-0.16491,1.12713,-0.33716,0.95114,-0.24274,-0.19079
12018.0,16.0,17.0,18.0,0.0,1.0,160.85275,1346.5303,1001.2188,1141.389,1367.2129,-1.73738,-3.82475,0.23302,0.69452,0.20885,0.68849
12164.0,16.0,17.0,18.0,0.0,1.0,148.6073,1344.5457,434.61063,1493.153,434.61063,-1.56448,-3.51062,-0.16345,-0.48874,-0.80542,0.33531
12264.0,0.0,1.0,2.0,59.0,60.0,789.86914,544.52655,429.40677,429.40677,1334.3958,-3.41617,3.22659,0.3618,-0.82284,0.26893,-0.50061
12287.0,24.0,25.0,26.0,47.0,48.0,2172.5178,1618.9514,1479.7437,1106.3687,4164.844,-0.60216,1.73793,-0.45119,0.01866,0.77167,-0.63575
12410.0,57.0,58.0,59.0,59.0,60.0,71.57569,173.2454,14.47245,39.58018,219.71336,3.06849,3.3172,0.06233,0.1174,0.58679,-0.80119
12452.0,19.0,20.0,21.0,62.0,63.0,76.07858,2526.2146,1434.4594,813.3601,3223.3926,-1.26999,3.52532,0.62945,0.38693,0.62022,-0.68236
12949.0,40.0,41.0,42.0,47.0,48.0,4439.7065,1173.1979,136.57285,786.52057,4962.9565,1.19151,1.777,0.22261,-0.77323,0.54251,0.32833
13209.0,37.0,38.0,39.0,45.0,46.0,2789.4365,1048.8329,147.59232,1546.0704,2438.389,0.82727,1.5022,-0.55872,-0.61864,0.7802,-0.09262
13214.0,58.0,59.0,60.0,45.0,46.0,1388.4186,1625.2123,1030.997,2442.4036,1602.2242,3.34579,1.70652,0.08407,-0.85033,-0.41175,-0.32771
13234.0,4.0,5.0,6.0,29.0,30.0,96.13561,1275.0477,2256.8965,2761.1843,866.8955,-3.18554,-0.15205,0.1894,0.69783,-0.64508,0.31131
13366.0,60.0,61.0,62.0,45.0,46.0,1720.6328,2701.2048,445.2314,4703.975,163.09383,3.49553,1.51931,0.13048,-0.81868,0.48604,0.30581
13400.0,42.0,43.0,44.0,29.0,30.0,200.53125,2653.8066,29.41673,1247.2343,1636.5204,1.2257,-0.33836,0.07299,0.84935,0.27627,-0.44975
13452.0,56.0,57.0,58.0,9.0,10.0,345.52914,1724.2732,11.067,1963.1593,117.71001,3.01846,-2.56777,0.56636,-0.73487,0.5696,0.36813
13481.0,36.0,37.0,38.0,12.0,13.0,1162.2974,983.40674,681.7217,1440.7144,1386.7114,0.5532,-2.20463,-0.66275,-0.44787,-0.15213,0.88106
13520.0,11.0,12.0,13.0,55.0,56.0,335.12518,2286.1804,1005.2541,2991.742,634.8178,-2.39273,2.7638,0.21957,0.87005,-0.36379,-0.33266
13611.0,2.0,3.0,4.0,40.0,41.0,3519.8562,1165.0934,971.00586,1448.6385,4207.317,-3.13484,1.0388,0.52378,-0.70156,0.2033,-0.68299
13630.0,13.0,14.0,15.0,1.0,2.0,88.78584,992.1817,714.36847,484.77573,1310.5602,-1.90116,-3.47776,-0.53509,-0.33826,-0.00305,-0.94105
13648.0,57.0,58.0,59.0,53.0,54.0,650.59265,1892.7848,673.95984,2566.7446,650.59265,2.92394,2.60515,-0.59915,0.35411,-0.7035,0.61619
13674.0,17.0,18.0,19.0,3.0,4.0,3651.6091,734.3986,1566.7229,1952.3788,4000.3518,-1.42392,-3.31987,0.34563,-0.77847,-0.00732,-0.62764
13748.0,20.0,21.0,22.0,17.0,18.0,1310.0703,1612.2686,528.657,1185.7106,2265.2854,-1.08772,-1.56385,0.23707,-0.79139,0.61049,-0.03174
13776.0,53.0,54.0,55.0,27.0,28.0,2603.4048,1045.5426,1655.5695,1104.7036,4199.7754,2.74672,-0.58374,-0.21987,-0.56843,0.77624,-0.27265
14149.0,29.0,30.0,31.0,43.0,44.0,159.92958,540.739,944.9791,61.22915,1584.4186,-0.11945,1.38629,0.42789,-0.59274,-0.13433,0.79411
14197.0,21.0,22.0,23.0,17.0,18.0,2636.5437,1170.0818,716.4842,1098.2853,3424.8245,-0.95347,-1.66084,-0.44874,-0.74212,-0.22699,-0.63066
14205.0,22.0,23.0,24.0,14.0,15.0,807.1311,1101.8438,1351.3021,2541.603,718.67395,-1.10671,-2.06747,-0.67554,0.21512,0.62921,-0.74687
14219.0,1.0,2.0,3.0,56.0,57.0,276.1541,3421.888,52.93102,941.42206,2809.551,-3.49257,2.80672,0.27475,0.70821,0.40071,0.58126
14266.0,52.0,53.0,54.0,60.0,61.0,9.8442,1423.6063,4035.403,1317.888,4150.966,2.43578,3.43948,-0.08587,0.14152,0.09952,0.98492
14401.0,10.0,11.0,12.0,49.0,50.0,648.5704,3136.4766,1180.7605,3777.4988,1188.3086,-2.1971,2.03791,-0.34215,-0.60441,-0.09694,0.79075
14441.0,55.0,56.0,57.0,22.0,23.0,4.26111,1027.3224,225.94351,752.6821,504.84485,2.8761,-1.03545,0.43733,0.5785,0.21,0.78819
14514.0,18.0,19.0,20.0,7.0,8.0,531.8652,808.7809,298.97073,127.18146,1512.4353,-1.56816,-2.77531,-0.61678,0.01825,0.97384,-0.22649
14643.0,56.0,57.0,58.0,1.0,2.0,1755.7782,1100.603,573.2184,2539.7043,889.8954,3.03924,-3.3647,-0.73685,-0.20368,-0.97119,0.12373
14715.0,0.0,1.0,2.0,53.0,54.0,133.33835,331.74655,242.46631,465.04672,242.46631,-3.5871,2.42806,-0.31748,-0.10568,0.58985,-0.80057
15007.0,0.0,1.0,2.0,53.0,54.0,3923.9,1543.2598,1927.903,1720.4154,5674.647,-3.62497,2.59231,-0.65671,-0.05741,-0.31975,0.94576
15021.0,5.0,6.0,7.0,0.0,1.0,1050.1869,1643.8419,1171.0707,757.29266,3107.807,-2.81482,-3.65386,-0.21836,-0.52092,0.38801,-0.76032
15035.0,39.0,40.0,41.0,6.0,7.0,138.94916,1917.0983,3761.6123,507.64905,5310.0107,1.12281,-2.8385,-0.73057,0.14404,-0.07251,0.98691
15073.0,4.0,5.0,6.0,53.0,54.0,1170.9362,1017.17944,1882.3202,1536.3159,2534.1199,-3.23746,2.52834,-0.55743,0.8362,-0.31259,-0.45061
15126.0,17.0,18.0,19.0,48.0,49.0,61.41419,1350.7217,3014.965,1345.954,3081.147,-1.63084,1.913,-0.52418,0.2477,0.39674,0.88388
15133.0,41.0,42.0,43.0,50.0,51.0,4207.367,947.8473,1256.5442,3106.5134,3305.245,1.10648,2.30241,-0.55646,-0.58584,0.25723,0.76852
15356.0,45.0,46.0,47.0,54.0,55.0,426.22583,2582.9634,855.2434,3591.8772,272.55545,1.62704,2.6171,-0.42178,-0.65833,0.6276,0.41559
15394.0,57.0,58.0,59.0,52.0,53.0,981.71844,1688.6842,1894.6504,1894.6504,2670.4026,2.93573,2.48136,0.01409,0.8897,0.3388,0.30602
15439.0,10.0,11.0,12.0,55.0,56.0,250.04086,3119.3677,2392.0999,2774.5906,2986.9177,-2.43127,2.75862,0.02632,0.22867,-0.18746,-0.95528
15484.0,5.0,6.0,7.0,27.0,28.0,2072.2617,900.04486,755.77826,1986.1653,1741.9196,-2.83607,-0.46372,0.45729,-0.06168,-0.43823,0.89675
15588.0,10.0,11.0,12.0,37.0,38.0,1715.616,1396.5304,60.26242,60.26242,3112.1465,-2.43826,0.76795,-0.30913,-0.78873,-0.19897,0.58165
15681.0,52.0,53.0,54.0,12.0,13.0,817.2685,444.06256,3009.0024,1674.204,2596.1294,2.36342,-2.15404,0.43164,0.51449,0.01327,-0.85739
15808.0,0.0,1.0,2.0,32.0,33.0,271.10767,2315.4746,1211.8755,2529.883,1268.5747,-3.6255,0.06221,0.25697,0.84817,-0.52371,-0.07966
15899.0,6.0,7.0,8.0,3.0,4.0,10.942,2956.7131,2090.2925,3197.2283,1860.7192,-2.71081,-3.28377,-0.64925,-0.77948,0.21127,0.58972
16001.0,22.0,23.0,24.0,3.0,4.0,230.15504,972.2291,2052.5305,274.787,2980.1277,-1.09848,-3.21295,-0.24441,0.3204,0.94172,-0.10249
16031.0,43.0,44.0,45.0,0.0,1.0,630.09576,3952.434,9.8442,3023.4412,1568.9329,1.34288,-3.68141,-0.16057,-0.10085,0.84347,-0.52763
16107.0,10.0,11.0,12.0,16.0,17.0,1883.5187,1809.9465,176.08643,2115.5996,1753.9138,-2.47075,-1.85318,0.45181,0.86591,0.49145,-0.09315
16139.0,61.0,62.0,63.0,39.0,40.0,854.44366,1387.563,1169.0397,1665.3768,1745.6696,3.47511,0.85577,-0.1844,-0.08839,0.47859,0.87358
16154.0,26.0,27.0,28.0,5.0,6.0,6269.9487,1234.7593,536.1853,2218.6755,5822.218,-0.39771,-2.93637,-0.45642,-0.94038,-0.33901,-0.02739
16207.0,44.0,45.0,46.0,21.0,22.0,64.94289,3130.4849,877.87396,1871.7927,2200.3245,1.4936,-1.11955,0.37097,0.58454,0.54839,0.59798
16257.0,39.0,40.0,41.0,53.0,54.0,2116.2576,1558.7723,646.9367,1737.5139,2584.4526,1.12656,2.60197,-0.57458,-0.5784,-0.15531,-0.80083
16350.0,60.0,61.0,62.0,56.0,57.0,1113.429,2567.6665,722.88153,2763.5981,1640.3788,3.56599,2.89417,-0.01629,-0.73374,0.26097,-0.62731
16383.0,21.0,22.0,23.0,50.0,51.0,72.8625,437.1798,3375.7236,1466.9343,2418.8315,-0.93454,2.22195,0.45114,-0.1563,-0.85395,0.49632
16402.0,5.0,6.0,7.0,26.0,27.0,1177.3127,700.8821,234.18806,887.67285,1224.7101,-3.1099,-0.50205,0.66612,0.16767,-0.72964,0.66296
16442.0,39.0,40.0,41.0,58.0,59.0,3539.7734,783.4385,839.9541,1016.40515,4146.7607,1.11078,3.05076,-0.43647,-0.57105,-0.02267,0.8206
16611.0,20.0,21.0,22.0,58.0,59.0,640.3599,2072.9524,964.29956,1230.7191,2446.8928,-1.04558,3.07727,0.26496,-0.35315,-0.24133,0.90391
16708.0,40.0,41.0,42.0,59.0,60.0,1551.751,1506.5658,1902.0634,1967.7343,2992.6523,0.90155,3.13219,-0.22907,0.96914,0.19619,-0.14928
16728.0,29.0,30.0,31.0,38.0,39.0,302.3471,187.30472,332.53113,519.8359,302.3471,-0.09309,0.80208,-0.71488,-0.68888,-0.47574,-0.54692
16838.0,14.0,15.0,16.0,41.0,42.0,3158.3562,964.1924,488.99857,2256.51,2355.037,-1.7979,1.07958,-0.32453,-0.73754,0.65661,-0.15779
16959.0,37.0,38.0,39.0,28.0,29.0,956.70123,66.91645,106.08717,618.651,511.092,0.5734,-0.31485,-0.6042,0.64405,-0.62421,-0.44221
17080.0,54.0,55.0,56.0,12.0,13.0,1211.151,1891.6931,1251.5559,1798.7164,2555.6836,2.86838,-2.13022,0.07689,0.20928,0.32945,0.92069
17187.0,29.0,30.0,31.0,49.0,50.0,35.43777,3495.0613,469.58484,2735.532,1264.5519,-0.14282,2.17303,-0.65019,0.5495,0.35707,0.75535
17264.0,0.0,1.0,2.0,33.0,34.0,574.4566,1881.4836,385.4194,1050.8737,1790.486,-3.41137,0.19176,0.0002,-0.85287,-0.02232,-0.52164
17310.0,53.0,54.0,55.0,19.0,20.0,839.4916,1958.6145,89.63796,1436.7484,1450.9957,2.6675,-1.4401,-0.74835,-0.83456,-0.46716,0.29203
17523.0,57.0,58.0,59.0,46.0,47.0,561.73834,1103.2559,1343.9763,1827.8508,1181.1196,2.92575,1.77632,0.6769,0.29233,-0.95613,0.01894
17527.0,56.0,57.0,58.0,50.0,51.0,2261.0479,1975.2468,101.67021,1934.1747,2403.79,3.06184,2.29231,-0.08333,-0.89089,-0.19026,-0.41245
17579.0,27.0,28.0,29.0,54.0,55.0,71.29007,1332.5621,724.06,665.63544,1462.2769,-0.40249,2.66092,-0.33784,-0.16846,-0.65892,0.73311
17586.0,13.0,14.0,15.0,33.0,34.0,487.84946,1613.2708,1476.5747,2985.9119,591.7831,-2.11069,0.21971,0.38411,0.55418,0.82704,0.09431
17717.0,19.0,20.0,21.0,62.0,63.0,452.61807,851.6694,648.08167,53.66691,1898.7021,-1.16682,3.66182,-0.65712,-0.90018,-0.42223,-0.10672
17748.0,48.0,49.0,50.0,23.0,24.0,588.4683,1915.6726,1420.731,1682.012,2242.8599,1.86589,-0.96128,0.41136,0.96269,-0.2662,0.04868
17814.0,38.0,39.0,40.0,33.0,34.0,127.32081,1555.8215,430.1174,127.32081,1985.939,0.8923,0.30158,-0.49884,0.01676,-0.77211,-0.63527
17910.0,6.0,7.0,8.0,2.0,3.0,3510.6538,849.34827,108.96883,1538.3187,2930.652,-2.70883,-3.23981,0.06886,-0.957,-0.26743,-0.11242
17940.0,7.0,8.0,9.0,4.0,5.0,815.39484,3425.7202,10.942,4017.925,234.13188,-2.84337,-3.04328,0.11838,0.23549,-0.89251,0.38467
17996.0,1.0,2.0,3.0,45.0,46.0,216.15347,2881.9246,5.44404,216.15347,2887.3687,-3.47544,1.54781,-0.20186,0.21053,0.86355,-0.45821
18026.0,58.0,59.0,60.0,61.0,62.0,112.06463,556.3883,2783.2039,2198.5503,1253.1066,3.21978,3.54701,0.08752,0.33203,-0.65934,-0.67456
18044.0,12.0,13.0,14.0,62.0,63.0,1162.5748,2987.004,258.4533,3244.2725,1163.7594,-2.23746,3.85487,-0.30783,-0.82146,-0.21816,0.52689
18055.0,36.0,37.0,38.0,2.0,3.0,475.33817,2388.3962,385.81012,350.4284,2899.116,0.54191,-3.25353,0.65766,0.22924,0.06378,-0.97128
18113.0,26.0,27.0,28.0,4.0,5.0,2212.4255,776.1692,1606.1578,2138.916,2455.8364,-0.38459,-3.15944,0.47413,-0.53768,0.76734,-0.3494
18118.0,39.0,40.0,41.0,26.0,27.0,1029.7556,4084.02,25.24966,1185.8003,3953.225,0.86103,-0.49506,-0.1988,0.3417,-0.02419,0.9395
18289.0,55.0,56.0,57.0,44.0,45.0,1915.9796,2819.1892,476.60257,2137.205,3074.5664,2.9572,1.50195,0.57136,-0.89499,0.34428,0.28367
18338.0,43.0,44.0,45.0,36.0,37.0,3111.296,1079.2317,1501.6367,559.0937,5133.071,1.57431,0.47601,0.33639,-0.10143,0.80483,-0.58477
18386.0,18.0,19.0,20.0,18.0,19.0,607.4836,1103.6862,3419.2146,1277.2306,3853.1538,-1.56558,-1.42164,0.52398,0.30449,-0.56553,-0.76646
18450.0,13.0,14.0,15.0,6.0,7.0,507.29053,2129.9255,76.29347,1739.0315,974.4781,-1.94657,-2.87917,0.31798,-0.99213,0.07867,-0.0974
18467.0,2.0,3.0,4.0,42.0,43.0,475.70987,2331.4536,75.07098,2795.434,86.80035,-3.31475,1.28066,-0.4968,-0.80219,-0.50932,0.31158
18504.0,48.0,49.0,50.0,22.0,23.0,81.06794,2593.8093,436.69702,506.34384,2605.2305,2.07291,-1.05427,0.35517,0.09773,0.56751,0.81755
18523.0,6.0,7.0,8.0,3.0,4.0,2127.1719,996.892,2456.5264,1866.86,3713.7305,-2.91754,-3.34419,0.18821,-0.46392,0.48733,0.73979
18579.0,6.0,7.0,8.0,22.0,23.0,135.11813,1539.5571,1258.8666,1183.0387,1749.2477,-2.67211,-1.1588,0.56119,-0.0287,0.80458,0.59315
18620.0,46.0,47.0,48.0,48.0,49.0,792.5374,3723.4631,1668.5957,1802.299,4381.113,1.78303,1.9416,0.40994,0.03069,-0.49528,-0.86819
18672.0,57.0,58.0,59.0,26.0,27.0,1011.8695,2460.5513,72.15992,2677.316,867.2266,2.9585,-0.74104,0.15694,0.39289,0.9171,-0.0675
18730.0,55.0,56.0,57.0,10.0,11.0,288.13623,2775.7126,940.8211,2831.8455,1171.5692,2.74956,-2.3025,-0.00664,0.43635,-0.67283,0.59742
18816.0,32.0,33.0,34.0,30.0,31.0,304.24274,3747.2925,3883.0796,6149.6504,1784.9641,0.10369,-0.18988,-0.44466,0.36062,0.15298,0.92008
18844.0,2.0,3.0,4.0,48.0,49.0,1744.4216,200.02065,337.986,1667.9618,614.46643,-3.3459,2.00693,-0.63773,-0.01389,-0.99676,-0.07917
18911.0,60.0,61.0,62.0,11.0,12.0,96.59308,128.70238,98.59829,195.19138,128.70238,3.32535,-2.41805,0.57675,-0.74319,0.53519,-0.40154
18946.0,29.0,30.0,31.0,43.0,44.0,2436.5566,590.2432,1026.7491,2017.251,2036.298,-0.00425,1.42733,-0.42574,-0.41216,-0.8955,0.16793
18954.0,5.0,6.0,7.0,8.0,9.0,91.90107,2932.459,1107.5526,414.10056,3717.8123,-2.908,-2.70213,0.57506,-0.59715,0.77986,-0.18772
18963.0,24.0,25.0,26.0,43.0,44.0,488.00534,1452.3643,1906.5732,1380.4738,2466.469,-0.85374,1.32195,-0.26949,0.19732,0.77478,0.60066
19022.0,25.0,26.0,27.0,40.0,41.0,2710.1902,908.9504,278.61148,1452.4275,2445.3247,-0.53643,1.09392,-0.59176,-0.64505,-0.19979,0.73756
19042.0,8.0,9.0,10.0,49.0,50.0,258.60538,1030.973,2617.2297,2931.7935,975.0146,-2.68385,2.11517,0.69043,0.78286,-0.21012,-0.58565
19061.0,22.0,23.0,24.0,34.0,35.0,352.05112,923.2203,1519.5251,373.51025,2421.2864,-1.08465,0.28488,-0.23654,0.78237,0.4686,-0.41027
19066.0,52.0,53.0,54.0,35.0,36.0,151.29309,1394.2904,3393.3235,2791.2168,2147.6902,2.40268,0.48936,0.38504,0.88388,-0.33673,-0.3246
19289.0,21.0,22.0,23.0,2.0,3.0,1547.1354,889.02655,883.91754,3082.4463,237.63306,-1.26747,-3.34436,-0.59585,0.24719,-0.28835,-0.92507
19321.0,26.0,27.0,28.0,3.0,4.0,92.13863,289.03522,1735.1637,2024.199,92.13863,-0.38203,-3.2698,0.60102,-0.20913,0.75625,-0.61996
19528.0,34.0,35.0,36.0,9.0,10.0,2869.5989,1147.4208,1098.0182,3679.7117,1435.326,0.52396,-2.64936,0.44168,-0.55851,0.34508,-0.75431
19531.0,31.0,32.0,33.0,6.0,7.0,182.96593,142.04866,79.02629,208.46571,195.57516,-0.0255,-2.96791,0.01295,-0.4678,-0.73148,0.49608
19532.0,37.0,38.0,39.0,9.0,10.0,1730.9607,1016.7826,454.2133,3162.3838,39.57282,0.64338,-2.525,0.09243,0.33525,-0.91805,-0.21165
19598.0,25.0,26.0,27.0,0.0,1.0,366.09335,645.9229,1390.3236,1380.6802,1021.65967,-0.46939,-3.533,-0.72906,-0.8718,-0.48783,0.04457
19750.0,20.0,21.0,22.0,27.0,28.0,3037.0125,1117.0319,848.62006,2862.2053,2140.459,-1.08953,-0.55146,-0.47842,-0.93118,0.01741,0.36416
19758.0,11.0,12.0,13.0,16.0,17.0,1780.3384,2440.488,2180.578,3479.0872,2922.3171,-2.09075,-1.79323,0.29445,-0.79028,0.46645,-0.39734
19796.0,36.0,37.0,38.0,10.0,11.0,2648.0042,1162.3405,147.81476,3400.542,557.6174,0.71333,-2.37298,-0.25927,-0.47046,-0.2629,0.84235
19815.0,51.0,52.0,53.0,46.0,47.0,1840.0736,1159.7166,746.88855,135.28432,3611.3943,2.52756,1.83522,-0.64002,-0.98394,-0.11569,0.13597
19923.0,60.0,61.0,62.0,31.0,32.0,154.97906,3229.2234,361.28928,3250.3271,495.16473,3.49981,0.05476,0.65587,-0.28779,-0.76153,0.58073
20045.0,54.0,55.0,56.0,60.0,61.0,375.20828,2496.8174,70.75577,375.20828,2567.5732,2.64374,3.31497,0.15203,0.54281,0.8377,0.06016
20121.0,2.0,3.0,4.0,41.0,42.0,1089.1843,1263.2574,262.0077,1132.945,1481.5045,-3.28607,1.06438,-0.54476,-0.89898,-0.07016,0.43233
20181.0,47.0,48.0,49.0,49.0,50.0,244.51787,809.49915,1033.0188,524.40515,1562.6307,1.81513,2.04852,-0.64761,0.85978,0.49853,-0.11063
20418.0,8.0,9.0,10.0,9.0,10.0,909.5064,1077.1067,1424.2981,284.55392,3126.3572,-2.7255,-2.56569,-0.02652,0.8664,0.11531,0.48585
20474.0,59.0,60.0,61.0,6.0,7.0,297.89334,1463.484,354.5837,1925.6533,190.30779,3.22936,-2.89719,0.55537,0.50317,-0.457,0.73347
20570.0,19.0,20.0,21.0,14.0,15.0,768.4557,995.0173,102.48415,1763.4729,102.48415,-1.43543,-1.99597,-0.27302,0.36638,-0.01511,0.93034
20644.0,54.0,55.0,56.0,22.0,23.0,10.9376,1890.9861,2312.6907,3715.2273,499.38702,2.80298,-1.06957,-0.21142,-0.38502,-0.09728,-0.91777
20657.0,30.0,31.0,32.0,31.0,32.0,442.118,3255.8848,699.81793,2297.8245,2099.9963,0.1025,-0.06196,0.27002,-0.90143,-0.34584,0.26041
20680.0,55.0,56.0,57.0,42.0,43.0,2927.7153,1214.275,592.885,1485.4912,3249.3843,2.91737,1.35819,-0.59608,-0.47896,-0.20861,-0.85269
20825.0,56.0,57.0,58.0,25.0,26.0,1939.8308,1465.9869,503.56952,3057.2498,852.1374,3.06909,-0.63365,-0.25709,-0.67079,-0.59524,0.44242
20899.0,46.0,47.0,48.0,36.0,37.0,808.1676,1853.0044,2021.2604,1487.1705,3195.262,1.62536,0.57981,-0.38321,0.72245,0.68387,-0.10194
